id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
14428745,89.0,9.0,9.0,10.0,9.0,8.0,9.0
21112581,100.0,10.0,10.0,9.0,10.0,10.0,10.0
20064794,84.0,8.0,8.0,9.0,9.0,9.0,9.0
1403408,100.0,9.0,9.0,10.0,10.0,8.0,9.0
20861260,100.0,10.0,10.0,10.0,10.0,9.0,10.0
7825327,81.0,8.0,9.0,9.0,9.0,8.0,8.0
19670771,97.0,10.0,10.0,10.0,10.0,9.0,10.0
5495267,100.0,10.0,10.0,10.0,10.0,9.0,10.0
8488594,92.0,10.0,8.0,10.0,10.0,9.0,9.0
17541222,91.0,9.0,9.0,10.0,10.0,9.0,9.0
14747309,98.0,10.0,10.0,10.0,10.0,9.0,10.0
10249798,96.0,9.0,9.0,10.0,10.0,8.0,10.0
16131645,90.0,9.0,9.0,10.0,10.0,8.0,9.0
19588647,91.0,10.0,10.0,10.0,10.0,9.0,10.0
17619874,80.0,8.0,6.0,6.0,6.0,10.0,7.0
20649021,93.0,10.0,10.0,10.0,10.0,9.0,10.0
5317935,100.0,10.0,9.0,10.0,10.0,8.0,9.0
5269216,88.0,9.0,10.0,10.0,9.0,9.0,9.0
15344876,100.0,10.0,10.0,10.0,10.0,8.0,10.0
13214949,94.0,9.0,9.0,10.0,10.0,8.0,9.0
4624582,90.0,10.0,8.0,10.0,10.0,7.0,10.0
15139748,91.0,10.0,9.0,10.0,10.0,9.0,9.0
18686660,98.0,10.0,10.0,10.0,10.0,9.0,10.0
19751849,96.0,10.0,10.0,9.0,10.0,9.0,10.0
18706454,93.0,10.0,10.0,10.0,10.0,10.0,10.0
17892769,96.0,10.0,9.0,10.0,10.0,10.0,10.0
1204755,97.0,10.0,10.0,10.0,10.0,9.0,9.0
15163837,96.0,10.0,10.0,10.0,10.0,9.0,9.0
801722,95.0,10.0,10.0,10.0,9.0,8.0,9.0
4460532,97.0,10.0,10.0,10.0,10.0,9.0,10.0
20504207,95.0,10.0,10.0,10.0,10.0,9.0,9.0
1171553,93.0,9.0,10.0,10.0,10.0,7.0,9.0
20307535,90.0,9.0,8.0,9.0,10.0,7.0,10.0
11656698,95.0,10.0,10.0,10.0,10.0,9.0,10.0
20913672,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17892643,83.0,9.0,9.0,9.0,10.0,8.0,9.0
15462293,95.0,10.0,9.0,10.0,10.0,8.0,9.0
18898296,94.0,9.0,10.0,10.0,10.0,9.0,9.0
1850260,85.0,9.0,9.0,9.0,9.0,8.0,9.0
176006,93.0,10.0,10.0,10.0,10.0,8.0,9.0
17210305,100.0,10.0,9.0,10.0,10.0,9.0,9.0
1170157,75.0,8.0,8.0,10.0,10.0,9.0,8.0
11639480,94.0,9.0,9.0,9.0,10.0,9.0,9.0
17701434,96.0,10.0,10.0,10.0,10.0,8.0,10.0
6695,95.0,10.0,10.0,10.0,10.0,9.0,9.0
6576530,86.0,9.0,7.0,9.0,9.0,7.0,8.0
4593985,80.0,10.0,10.0,10.0,10.0,8.0,8.0
4593974,97.0,10.0,10.0,10.0,10.0,8.0,10.0
19716328,90.0,10.0,10.0,10.0,10.0,7.0,9.0
10787333,99.0,10.0,10.0,10.0,10.0,9.0,10.0
13918656,80.0,8.0,7.0,10.0,10.0,7.0,7.0
14473053,92.0,10.0,9.0,10.0,10.0,9.0,9.0
14472812,89.0,9.0,10.0,10.0,10.0,8.0,9.0
15177273,100.0,10.0,10.0,10.0,10.0,10.0,10.0
169430,91.0,9.0,9.0,10.0,10.0,8.0,9.0
20960666,60.0,6.0,8.0,8.0,8.0,7.0,6.0
5506,92.0,10.0,10.0,10.0,10.0,9.0,10.0
3888360,94.0,10.0,10.0,10.0,10.0,9.0,9.0
20730943,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13653016,90.0,10.0,10.0,10.0,10.0,9.0,9.0
4555637,98.0,10.0,10.0,10.0,10.0,9.0,9.0
13652639,94.0,9.0,10.0,9.0,10.0,9.0,9.0
14426987,99.0,10.0,10.0,10.0,10.0,10.0,10.0
14418787,97.0,10.0,10.0,10.0,10.0,8.0,10.0
18789496,88.0,9.0,9.0,10.0,10.0,9.0,8.0
18473519,94.0,10.0,9.0,10.0,10.0,9.0,10.0
8442154,93.0,10.0,10.0,10.0,9.0,8.0,10.0
13422887,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5726867,87.0,9.0,9.0,9.0,9.0,7.0,10.0
4263736,98.0,10.0,10.0,10.0,10.0,9.0,10.0
6819620,90.0,10.0,9.0,10.0,10.0,7.0,8.0
69369,95.0,9.0,9.0,10.0,10.0,8.0,9.0
349347,86.0,9.0,9.0,9.0,9.0,9.0,9.0
18893583,97.0,10.0,9.0,10.0,10.0,9.0,10.0
18899037,91.0,9.0,10.0,10.0,10.0,9.0,9.0
15453527,100.0,10.0,10.0,10.0,10.0,9.0,10.0
19631414,90.0,10.0,9.0,10.0,10.0,8.0,10.0
19303637,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8735827,94.0,10.0,10.0,10.0,10.0,9.0,9.0
8703026,91.0,10.0,8.0,10.0,10.0,9.0,9.0
13978700,70.0,7.0,6.0,8.0,8.0,7.0,7.0
8014642,70.0,8.0,6.0,8.0,8.0,7.0,7.0
20819948,60.0,7.0,6.0,10.0,10.0,9.0,6.0
1175376,87.0,9.0,9.0,10.0,9.0,9.0,9.0
15085512,96.0,9.0,10.0,10.0,10.0,9.0,10.0
7293671,96.0,10.0,10.0,10.0,10.0,8.0,10.0
658029,85.0,9.0,9.0,9.0,8.0,9.0,8.0
16878187,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20023865,90.0,10.0,8.0,10.0,10.0,9.0,9.0
20023862,94.0,10.0,9.0,10.0,10.0,9.0,10.0
20023858,93.0,9.0,9.0,10.0,10.0,9.0,9.0
8420883,76.0,7.0,8.0,9.0,8.0,5.0,7.0
20023852,80.0,9.0,6.0,8.0,10.0,8.0,8.0
1550047,88.0,9.0,9.0,9.0,9.0,9.0,9.0
15232044,98.0,10.0,10.0,10.0,10.0,9.0,10.0
17942707,95.0,10.0,10.0,10.0,10.0,9.0,10.0
7618925,100.0,10.0,10.0,10.0,10.0,7.0,9.0
8734707,97.0,10.0,10.0,10.0,10.0,9.0,10.0
6080461,94.0,10.0,10.0,10.0,10.0,9.0,9.0
19351506,95.0,10.0,10.0,9.0,10.0,8.0,9.0
14813006,96.0,10.0,10.0,10.0,10.0,9.0,10.0
13797162,98.0,10.0,10.0,10.0,10.0,8.0,10.0
17745620,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19138622,96.0,10.0,10.0,10.0,10.0,9.0,9.0
15468130,88.0,9.0,9.0,9.0,10.0,8.0,9.0
20858430,100.0,10.0,10.0,10.0,10.0,9.0,10.0
5358934,100.0,10.0,9.0,10.0,10.0,9.0,10.0
13796564,90.0,10.0,10.0,10.0,10.0,9.0,9.0
15041272,98.0,10.0,10.0,10.0,10.0,9.0,10.0
8495348,90.0,10.0,10.0,9.0,10.0,7.0,8.0
19694238,89.0,9.0,10.0,10.0,10.0,8.0,10.0
20693094,100.0,10.0,10.0,10.0,10.0,6.0,10.0
6780300,91.0,10.0,9.0,10.0,10.0,9.0,9.0
14337161,100.0,9.0,10.0,10.0,10.0,9.0,10.0
3343428,98.0,10.0,10.0,10.0,10.0,9.0,10.0
15139846,95.0,9.0,9.0,10.0,10.0,10.0,10.0
18777049,93.0,10.0,10.0,10.0,10.0,9.0,10.0
17744380,97.0,10.0,10.0,10.0,10.0,9.0,10.0
15122796,99.0,10.0,10.0,10.0,10.0,9.0,10.0
14091605,95.0,9.0,10.0,10.0,10.0,10.0,10.0
12308161,97.0,10.0,10.0,10.0,10.0,10.0,9.0
14994629,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2846739,86.0,9.0,8.0,10.0,9.0,10.0,9.0
10656899,93.0,10.0,10.0,10.0,10.0,9.0,9.0
8193344,95.0,10.0,10.0,10.0,10.0,10.0,10.0
20902198,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10391455,96.0,10.0,10.0,10.0,10.0,10.0,10.0
2292495,94.0,10.0,9.0,10.0,10.0,10.0,9.0
8301926,99.0,10.0,10.0,10.0,10.0,10.0,10.0
990668,98.0,10.0,10.0,10.0,10.0,10.0,10.0
2694019,90.0,9.0,9.0,10.0,10.0,10.0,9.0
5783197,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2737853,92.0,10.0,9.0,10.0,10.0,10.0,9.0
18158828,100.0,10.0,9.0,10.0,10.0,10.0,9.0
17481668,100.0,10.0,9.0,10.0,10.0,10.0,9.0
2134805,96.0,10.0,9.0,10.0,10.0,10.0,10.0
18808240,97.0,10.0,10.0,10.0,9.0,10.0,10.0
19316580,94.0,10.0,9.0,10.0,10.0,10.0,9.0
6134013,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6287797,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6444303,99.0,10.0,10.0,10.0,10.0,10.0,9.0
13377097,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1425973,89.0,10.0,10.0,9.0,10.0,10.0,9.0
225224,92.0,9.0,9.0,10.0,10.0,10.0,9.0
5153080,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1899770,97.0,10.0,10.0,10.0,10.0,10.0,9.0
14591627,99.0,10.0,10.0,10.0,10.0,10.0,10.0
20297439,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18411906,85.0,8.0,8.0,10.0,10.0,10.0,9.0
16322139,92.0,10.0,9.0,10.0,9.0,10.0,10.0
7755144,98.0,10.0,10.0,10.0,10.0,10.0,10.0
13460331,99.0,10.0,10.0,10.0,10.0,10.0,10.0
5734770,96.0,10.0,10.0,10.0,10.0,10.0,10.0
639101,100.0,10.0,10.0,10.0,10.0,9.0,10.0
6168687,100.0,9.0,9.0,10.0,10.0,10.0,10.0
12979965,98.0,10.0,10.0,10.0,10.0,10.0,9.0
8129715,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12712045,90.0,9.0,9.0,10.0,9.0,9.0,9.0
11857549,100.0,10.0,10.0,10.0,10.0,10.0,10.0
22354,89.0,9.0,9.0,9.0,9.0,10.0,9.0
16288361,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9197535,73.0,9.0,7.0,7.0,7.0,9.0,6.0
18412267,91.0,9.0,9.0,9.0,10.0,10.0,9.0
2601744,97.0,10.0,10.0,10.0,10.0,10.0,10.0
11927580,94.0,10.0,8.0,10.0,10.0,10.0,9.0
11841986,81.0,8.0,8.0,9.0,9.0,10.0,8.0
12253029,95.0,10.0,9.0,10.0,10.0,10.0,9.0
13494185,99.0,10.0,10.0,10.0,10.0,10.0,10.0
20248640,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17300267,98.0,10.0,10.0,10.0,10.0,10.0,9.0
14770892,99.0,10.0,10.0,10.0,10.0,10.0,10.0
2326445,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2683284,93.0,10.0,9.0,10.0,10.0,10.0,9.0
15022444,92.0,10.0,10.0,10.0,10.0,10.0,10.0
6075154,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4364989,96.0,10.0,10.0,10.0,10.0,10.0,10.0
16037167,96.0,10.0,9.0,10.0,10.0,10.0,9.0
7205210,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8006992,100.0,10.0,10.0,10.0,10.0,9.0,10.0
13707814,92.0,10.0,10.0,9.0,10.0,9.0,9.0
18888469,100.0,10.0,10.0,10.0,10.0,9.0,10.0
5075267,76.0,8.0,9.0,9.0,9.0,10.0,8.0
6810723,85.0,10.0,10.0,10.0,10.0,10.0,8.0
7511737,86.0,9.0,9.0,10.0,9.0,10.0,9.0
8206536,95.0,10.0,10.0,10.0,10.0,10.0,9.0
6762011,93.0,10.0,9.0,10.0,10.0,10.0,10.0
12049787,91.0,9.0,9.0,9.0,9.0,10.0,9.0
5582163,97.0,10.0,10.0,10.0,10.0,10.0,9.0
8303267,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4294557,100.0,10.0,10.0,10.0,10.0,10.0,10.0
650956,87.0,9.0,9.0,9.0,9.0,10.0,9.0
8200839,97.0,10.0,10.0,10.0,10.0,10.0,10.0
15905164,94.0,10.0,10.0,10.0,10.0,10.0,10.0
12384469,99.0,10.0,10.0,10.0,10.0,10.0,10.0
322593,95.0,9.0,10.0,10.0,10.0,10.0,9.0
18975041,90.0,8.0,8.0,9.0,10.0,10.0,8.0
585148,93.0,10.0,9.0,9.0,10.0,9.0,9.0
6348631,90.0,9.0,9.0,10.0,10.0,10.0,9.0
12290886,83.0,10.0,9.0,9.0,9.0,10.0,9.0
6763409,87.0,9.0,9.0,10.0,9.0,10.0,9.0
8082512,88.0,9.0,9.0,10.0,10.0,10.0,9.0
8025718,91.0,9.0,10.0,9.0,9.0,10.0,9.0
7476340,93.0,10.0,10.0,10.0,9.0,10.0,10.0
11041684,92.0,9.0,9.0,10.0,8.0,10.0,9.0
989163,98.0,10.0,10.0,10.0,10.0,10.0,9.0
1275498,91.0,9.0,10.0,9.0,9.0,10.0,9.0
8970393,97.0,10.0,10.0,10.0,10.0,10.0,10.0
12508801,97.0,10.0,10.0,10.0,10.0,10.0,9.0
15356642,90.0,10.0,9.0,9.0,10.0,10.0,10.0
20152320,100.0,10.0,10.0,10.0,10.0,10.0,10.0
12812461,100.0,10.0,10.0,10.0,10.0,10.0,10.0
16531634,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6793945,97.0,10.0,10.0,10.0,10.0,9.0,9.0
12287958,100.0,10.0,10.0,10.0,10.0,10.0,9.0
5714786,70.0,8.0,9.0,9.0,8.0,10.0,8.0
17529340,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1489289,94.0,10.0,9.0,10.0,10.0,10.0,9.0
13171246,98.0,10.0,9.0,10.0,10.0,10.0,10.0
6355733,90.0,10.0,9.0,10.0,9.0,9.0,10.0
2372987,87.0,9.0,10.0,10.0,9.0,9.0,9.0
11060140,88.0,10.0,9.0,9.0,8.0,9.0,9.0
11686744,98.0,10.0,10.0,9.0,10.0,10.0,10.0
11547657,95.0,10.0,10.0,10.0,10.0,10.0,10.0
16618214,97.0,10.0,10.0,10.0,10.0,10.0,10.0
17609053,100.0,10.0,10.0,10.0,10.0,10.0,9.0
16334635,99.0,10.0,10.0,10.0,10.0,10.0,10.0
466300,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5976821,98.0,10.0,10.0,10.0,10.0,10.0,10.0
7694559,93.0,10.0,10.0,10.0,10.0,10.0,9.0
15609432,67.0,7.0,8.0,8.0,10.0,7.0,7.0
2495047,93.0,10.0,10.0,10.0,10.0,10.0,8.0
20137739,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5074924,85.0,9.0,9.0,10.0,9.0,10.0,9.0
20648928,90.0,8.0,10.0,10.0,10.0,10.0,10.0
20229074,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4860853,80.0,8.0,9.0,8.0,8.0,9.0,8.0
11873789,95.0,10.0,10.0,10.0,10.0,10.0,9.0
4549374,98.0,10.0,10.0,10.0,10.0,10.0,10.0
14981303,80.0,8.0,10.0,10.0,8.0,10.0,9.0
8596566,97.0,9.0,10.0,10.0,10.0,10.0,10.0
14461998,95.0,10.0,9.0,10.0,10.0,9.0,10.0
8406972,96.0,10.0,10.0,10.0,10.0,10.0,9.0
7294565,80.0,8.0,8.0,10.0,10.0,8.0,8.0
1214214,100.0,10.0,8.0,10.0,10.0,10.0,8.0
27141,84.0,8.0,8.0,8.0,10.0,9.0,8.0
18213171,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9949819,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1200502,89.0,9.0,9.0,9.0,8.0,10.0,9.0
18311092,93.0,10.0,9.0,10.0,10.0,10.0,10.0
20085832,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5433246,95.0,10.0,10.0,9.0,10.0,10.0,10.0
8988506,93.0,10.0,9.0,9.0,9.0,9.0,9.0
8403945,89.0,10.0,10.0,10.0,9.0,10.0,9.0
19982161,100.0,10.0,10.0,10.0,10.0,10.0,10.0
17810293,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8480507,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9870,80.0,9.0,7.0,10.0,9.0,10.0,8.0
2549840,90.0,9.0,9.0,10.0,9.0,9.0,9.0
7694365,97.0,10.0,10.0,10.0,10.0,10.0,10.0
17000454,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9765,89.0,10.0,10.0,10.0,9.0,10.0,8.0
798957,97.0,10.0,10.0,10.0,10.0,10.0,10.0
9430774,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1365335,98.0,10.0,10.0,10.0,10.0,10.0,9.0
5826159,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19571919,100.0,10.0,9.0,10.0,10.0,10.0,10.0
8316068,97.0,10.0,10.0,10.0,10.0,10.0,9.0
11902134,90.0,9.0,8.0,10.0,10.0,10.0,9.0
8987722,93.0,10.0,9.0,10.0,9.0,9.0,9.0
851927,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13477286,100.0,10.0,10.0,10.0,10.0,10.0,8.0
19195239,100.0,8.0,10.0,10.0,10.0,10.0,10.0
5088560,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9757412,96.0,10.0,10.0,10.0,10.0,10.0,10.0
20443029,100.0,10.0,10.0,10.0,10.0,10.0,10.0
15718719,100.0,10.0,9.0,10.0,10.0,10.0,10.0
4278067,93.0,10.0,9.0,10.0,10.0,9.0,9.0
17994861,100.0,10.0,10.0,10.0,10.0,10.0,10.0
15885237,92.0,10.0,8.0,10.0,10.0,10.0,9.0
8201104,100.0,9.0,9.0,10.0,10.0,9.0,9.0
10427199,91.0,9.0,10.0,10.0,10.0,10.0,9.0
15048978,97.0,10.0,10.0,10.0,10.0,9.0,10.0
6854216,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13378923,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6758462,84.0,8.0,9.0,10.0,9.0,10.0,8.0
3432438,93.0,10.0,9.0,10.0,10.0,10.0,9.0
8595650,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6758443,80.0,8.0,9.0,10.0,8.0,10.0,8.0
16490513,100.0,10.0,10.0,10.0,10.0,10.0,9.0
7513605,92.0,10.0,10.0,10.0,10.0,10.0,9.0
6939097,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20914641,100.0,10.0,10.0,8.0,10.0,10.0,10.0
14819274,96.0,10.0,10.0,10.0,10.0,10.0,10.0
19750771,100.0,10.0,9.0,10.0,10.0,10.0,10.0
15064899,92.0,9.0,9.0,10.0,10.0,10.0,9.0
6758482,85.0,10.0,9.0,10.0,9.0,10.0,9.0
10083878,97.0,10.0,10.0,10.0,10.0,10.0,10.0
10427882,89.0,9.0,9.0,10.0,9.0,10.0,9.0
639111,100.0,10.0,9.0,10.0,10.0,10.0,10.0
1183032,93.0,10.0,10.0,10.0,10.0,10.0,10.0
5885130,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7740592,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20929696,85.0,10.0,10.0,10.0,10.0,9.0,8.0
17285926,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19504228,100.0,10.0,10.0,10.0,10.0,9.0,9.0
16721130,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19720777,93.0,10.0,10.0,9.0,9.0,9.0,9.0
9731479,95.0,10.0,10.0,10.0,10.0,10.0,9.0
11590512,94.0,10.0,10.0,9.0,10.0,9.0,9.0
318050,99.0,10.0,10.0,10.0,10.0,10.0,10.0
20585140,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4364925,96.0,10.0,10.0,10.0,10.0,10.0,10.0
7592616,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1038465,88.0,9.0,9.0,9.0,9.0,10.0,9.0
10656206,96.0,10.0,10.0,10.0,10.0,10.0,9.0
14981534,95.0,10.0,10.0,10.0,10.0,10.0,10.0
9148781,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1810397,99.0,10.0,10.0,10.0,10.0,10.0,9.0
5532549,96.0,10.0,10.0,10.0,10.0,10.0,9.0
12916551,96.0,10.0,10.0,10.0,10.0,10.0,10.0
20772407,90.0,10.0,10.0,10.0,10.0,9.0,9.0
7214920,94.0,10.0,10.0,10.0,10.0,10.0,10.0
16930596,95.0,10.0,10.0,10.0,10.0,10.0,10.0
17700561,98.0,10.0,10.0,10.0,10.0,9.0,10.0
8902304,95.0,10.0,10.0,9.0,9.0,10.0,10.0
9508975,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6759439,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6972426,99.0,10.0,10.0,10.0,10.0,10.0,10.0
14522631,96.0,10.0,10.0,10.0,10.0,10.0,9.0
13697966,91.0,9.0,9.0,9.0,10.0,10.0,9.0
11588543,97.0,10.0,10.0,10.0,10.0,9.0,10.0
3601030,97.0,10.0,10.0,10.0,10.0,10.0,10.0
13995573,96.0,10.0,9.0,10.0,10.0,10.0,9.0
4461901,95.0,10.0,10.0,10.0,10.0,10.0,9.0
16733496,98.0,10.0,10.0,10.0,10.0,10.0,10.0
5639731,84.0,9.0,8.0,8.0,8.0,9.0,8.0
4461846,90.0,9.0,10.0,10.0,10.0,10.0,9.0
11687122,94.0,10.0,10.0,10.0,10.0,9.0,9.0
18617002,100.0,10.0,10.0,10.0,10.0,9.0,10.0
10671192,96.0,10.0,9.0,10.0,10.0,10.0,10.0
11687031,98.0,10.0,10.0,10.0,9.0,9.0,9.0
3969526,96.0,10.0,10.0,10.0,10.0,10.0,9.0
4588530,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19457729,98.0,10.0,10.0,10.0,10.0,10.0,9.0
5640375,86.0,9.0,9.0,9.0,9.0,9.0,8.0
17567087,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7196771,95.0,10.0,10.0,10.0,10.0,10.0,10.0
20317526,100.0,10.0,10.0,10.0,10.0,10.0,10.0
16930825,90.0,10.0,10.0,9.0,10.0,10.0,10.0
18124698,87.0,9.0,9.0,9.0,9.0,10.0,9.0
13029806,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11856912,93.0,10.0,10.0,10.0,10.0,10.0,10.0
2215762,99.0,9.0,10.0,10.0,10.0,10.0,9.0
14372667,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7540480,94.0,10.0,10.0,10.0,10.0,10.0,9.0
6426364,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2301709,91.0,9.0,9.0,10.0,9.0,9.0,9.0
17616603,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1106555,94.0,9.0,9.0,9.0,10.0,10.0,9.0
11710680,97.0,10.0,10.0,10.0,10.0,10.0,10.0
13078164,97.0,10.0,10.0,10.0,10.0,10.0,10.0
14094279,100.0,10.0,10.0,10.0,10.0,10.0,10.0
20582355,80.0,8.0,10.0,10.0,10.0,8.0,8.0
19303980,100.0,10.0,10.0,10.0,10.0,10.0,10.0
15420883,93.0,10.0,9.0,10.0,10.0,10.0,9.0
18637999,93.0,10.0,10.0,10.0,10.0,10.0,10.0
10227043,97.0,10.0,10.0,10.0,10.0,10.0,10.0
20582092,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2395326,98.0,10.0,9.0,10.0,10.0,10.0,10.0
19603347,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7916575,87.0,9.0,9.0,10.0,9.0,10.0,9.0
8211468,97.0,10.0,10.0,10.0,10.0,10.0,10.0
19087238,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7714627,98.0,10.0,10.0,10.0,10.0,10.0,9.0
14125957,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4623114,80.0,9.0,9.0,9.0,8.0,9.0,8.0
526970,90.0,9.0,8.0,9.0,9.0,10.0,9.0
2640459,89.0,9.0,9.0,10.0,10.0,9.0,9.0
8014383,89.0,9.0,9.0,10.0,10.0,10.0,9.0
6850880,80.0,8.0,10.0,10.0,10.0,10.0,8.0
6851459,91.0,9.0,9.0,9.0,9.0,10.0,9.0
6851460,93.0,10.0,9.0,10.0,10.0,10.0,9.0
8309604,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7965521,96.0,10.0,9.0,10.0,10.0,10.0,9.0
17138041,96.0,10.0,10.0,10.0,10.0,10.0,9.0
9208166,93.0,9.0,9.0,9.0,9.0,10.0,9.0
12094488,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8575476,95.0,10.0,10.0,10.0,10.0,10.0,9.0
17015212,100.0,10.0,10.0,8.0,10.0,8.0,10.0
14489201,95.0,10.0,9.0,10.0,10.0,10.0,9.0
13912472,94.0,9.0,10.0,10.0,10.0,10.0,9.0
19220895,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7342489,92.0,10.0,10.0,9.0,10.0,10.0,9.0
14991767,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11470818,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5769127,92.0,10.0,9.0,10.0,9.0,10.0,9.0
20989824,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8439661,85.0,9.0,10.0,9.0,9.0,9.0,9.0
7620413,100.0,10.0,10.0,10.0,10.0,10.0,10.0
16631575,93.0,9.0,10.0,9.0,10.0,10.0,10.0
15517432,97.0,10.0,10.0,10.0,10.0,10.0,10.0
7275108,100.0,9.0,10.0,10.0,10.0,10.0,10.0
19122257,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5768819,84.0,9.0,9.0,10.0,9.0,10.0,9.0
5588537,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7325084,60.0,6.0,10.0,10.0,6.0,10.0,10.0
15451419,98.0,10.0,10.0,10.0,10.0,10.0,10.0
5932267,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18137221,95.0,10.0,10.0,10.0,10.0,10.0,10.0
5718801,89.0,9.0,9.0,10.0,9.0,10.0,9.0
6276572,97.0,10.0,9.0,10.0,10.0,10.0,9.0
4410142,90.0,9.0,8.0,10.0,10.0,10.0,9.0
9207914,95.0,10.0,10.0,10.0,10.0,9.0,9.0
8815257,93.0,9.0,9.0,9.0,9.0,9.0,9.0
17962385,92.0,9.0,10.0,10.0,10.0,10.0,9.0
12318093,88.0,9.0,8.0,9.0,10.0,10.0,9.0
1252289,98.0,10.0,10.0,10.0,10.0,10.0,10.0
10634364,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7575052,98.0,10.0,10.0,10.0,10.0,10.0,9.0
14709217,99.0,10.0,10.0,10.0,10.0,10.0,10.0
18230092,85.0,8.0,10.0,8.0,9.0,10.0,9.0
7421361,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7368611,94.0,10.0,10.0,10.0,10.0,10.0,9.0
5718921,88.0,9.0,9.0,10.0,10.0,10.0,9.0
4178790,89.0,9.0,9.0,10.0,9.0,9.0,9.0
14680277,96.0,10.0,10.0,10.0,10.0,10.0,9.0
13378987,86.0,9.0,9.0,9.0,9.0,10.0,9.0
13378936,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19996755,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19661260,94.0,10.0,10.0,10.0,10.0,9.0,9.0
4912544,99.0,10.0,10.0,10.0,10.0,10.0,10.0
442735,97.0,9.0,9.0,10.0,10.0,10.0,9.0
8410270,60.0,8.0,10.0,10.0,10.0,10.0,10.0
18879448,90.0,9.0,9.0,10.0,9.0,10.0,9.0
11712306,91.0,9.0,9.0,10.0,10.0,10.0,9.0
6552654,95.0,9.0,10.0,10.0,10.0,10.0,9.0
