id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
10893456,76.0,7.0,8.0,8.0,6.0,8.0,8.0
9426367,95.0,10.0,10.0,10.0,10.0,10.0,10.0
13318302,80.0,8.0,6.0,8.0,8.0,10.0,8.0
7665837,67.0,7.0,7.0,7.0,9.0,10.0,6.0
1079349,92.0,9.0,9.0,9.0,9.0,9.0,9.0
1652914,78.0,9.0,9.0,9.0,9.0,9.0,9.0
9582794,86.0,9.0,8.0,8.0,8.0,8.0,9.0
12994937,80.0,10.0,8.0,6.0,8.0,6.0,10.0
4454553,96.0,10.0,10.0,10.0,10.0,10.0,9.0
382923,84.0,9.0,9.0,9.0,9.0,9.0,9.0
9779418,65.0,8.0,5.0,9.0,6.0,8.0,7.0
5023476,86.0,9.0,9.0,10.0,9.0,9.0,8.0
9435370,80.0,9.0,7.0,10.0,10.0,9.0,8.0
9643768,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8834274,90.0,9.0,10.0,10.0,10.0,10.0,9.0
10256082,80.0,8.0,8.0,8.0,8.0,8.0,8.0
3143867,89.0,9.0,9.0,10.0,9.0,9.0,9.0
6781172,76.0,7.0,7.0,8.0,9.0,9.0,8.0
8831916,80.0,10.0,10.0,10.0,10.0,8.0,10.0
8054530,85.0,9.0,9.0,9.0,9.0,9.0,9.0
11811083,80.0,10.0,10.0,10.0,10.0,10.0,8.0
3871786,83.0,9.0,9.0,9.0,9.0,10.0,8.0
8911141,95.0,10.0,8.0,10.0,10.0,10.0,10.0
8059176,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5142819,96.0,10.0,9.0,10.0,10.0,10.0,10.0
4499073,95.0,9.0,10.0,10.0,10.0,9.0,9.0
10256097,60.0,8.0,6.0,2.0,10.0,4.0,6.0
6870583,50.0,4.0,5.0,6.0,8.0,5.0,5.0
4454684,90.0,9.0,9.0,9.0,9.0,9.0,9.0
8800653,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7846226,92.0,10.0,9.0,9.0,9.0,10.0,9.0
10233652,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8733049,92.0,9.0,10.0,10.0,10.0,10.0,9.0
6629160,87.0,9.0,9.0,9.0,8.0,10.0,9.0
7391649,85.0,8.0,9.0,9.0,9.0,9.0,9.0
12548485,97.0,10.0,10.0,10.0,10.0,10.0,9.0
9705055,90.0,10.0,10.0,10.0,10.0,10.0,9.0
9688655,81.0,8.0,8.0,9.0,9.0,9.0,8.0
1718651,88.0,9.0,9.0,9.0,9.0,9.0,9.0
5281355,78.0,8.0,8.0,8.0,8.0,9.0,8.0
1718652,91.0,9.0,9.0,10.0,10.0,9.0,9.0
5920362,72.0,8.0,6.0,9.0,9.0,9.0,8.0
4454762,90.0,9.0,9.0,9.0,9.0,9.0,10.0
4199484,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6532293,95.0,9.0,9.0,9.0,10.0,10.0,9.0
342416,80.0,9.0,9.0,9.0,9.0,8.0,8.0
741893,64.0,7.0,7.0,9.0,9.0,8.0,6.0
6306241,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10098362,73.0,8.0,9.0,8.0,8.0,9.0,8.0
7879111,74.0,7.0,8.0,8.0,8.0,8.0,7.0
3701172,94.0,10.0,9.0,10.0,10.0,10.0,9.0
9426640,94.0,10.0,9.0,10.0,10.0,10.0,10.0
7251903,87.0,9.0,9.0,9.0,9.0,9.0,9.0
5500181,60.0,6.0,6.0,6.0,6.0,6.0,6.0
7076343,93.0,9.0,10.0,10.0,10.0,10.0,9.0
13318662,90.0,8.0,8.0,9.0,10.0,10.0,9.0
4593396,96.0,10.0,10.0,10.0,10.0,10.0,10.0
13023763,94.0,9.0,9.0,9.0,10.0,10.0,9.0
11975192,80.0,10.0,10.0,10.0,8.0,10.0,10.0
1008590,90.0,9.0,9.0,9.0,9.0,10.0,9.0
7055786,92.0,9.0,9.0,9.0,9.0,10.0,9.0
7661742,94.0,9.0,8.0,9.0,10.0,9.0,9.0
7862862,85.0,9.0,9.0,9.0,10.0,10.0,9.0
9937664,80.0,8.0,8.0,8.0,8.0,10.0,8.0
7853857,69.0,7.0,7.0,8.0,8.0,9.0,7.0
9398290,80.0,9.0,9.0,9.0,8.0,9.0,8.0
8803428,94.0,10.0,10.0,10.0,10.0,10.0,10.0
850526,96.0,10.0,9.0,9.0,10.0,10.0,9.0
6826010,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10009191,100.0,10.0,10.0,6.0,10.0,10.0,10.0
8661047,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2467888,77.0,9.0,8.0,9.0,8.0,9.0,8.0
8636861,80.0,8.0,8.0,8.0,8.0,8.0,8.0
9459523,83.0,9.0,8.0,9.0,10.0,9.0,8.0
10331835,100.0,10.0,8.0,9.0,10.0,10.0,9.0
1620620,82.0,8.0,9.0,8.0,8.0,9.0,8.0
11483833,60.0,5.0,5.0,8.0,7.0,9.0,6.0
2299744,90.0,9.0,10.0,10.0,10.0,10.0,9.0
10098566,83.0,9.0,8.0,9.0,8.0,9.0,9.0
8481229,72.0,7.0,7.0,7.0,6.0,9.0,9.0
10234023,82.0,7.0,8.0,9.0,9.0,9.0,8.0
13007569,80.0,7.0,7.0,9.0,9.0,10.0,8.0
9869206,95.0,9.0,9.0,10.0,10.0,9.0,9.0
11212709,80.0,8.0,10.0,10.0,10.0,8.0,8.0
5887926,90.0,9.0,9.0,9.0,9.0,9.0,9.0
7153864,60.0,8.0,8.0,8.0,8.0,8.0,8.0
8528885,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5448692,85.0,9.0,8.0,9.0,9.0,9.0,8.0
8136918,40.0,4.0,4.0,6.0,5.0,7.0,4.0
2107085,90.0,9.0,9.0,10.0,9.0,9.0,9.0
1997554,80.0,8.0,8.0,9.0,9.0,8.0,8.0
6805478,60.0,5.0,6.0,5.0,5.0,9.0,7.0
4059352,82.0,9.0,9.0,8.0,9.0,9.0,8.0
6650919,74.0,8.0,7.0,8.0,7.0,8.0,8.0
2529274,90.0,10.0,9.0,9.0,9.0,10.0,9.0
7923591,95.0,10.0,9.0,10.0,10.0,10.0,9.0
9911088,91.0,9.0,9.0,10.0,9.0,10.0,9.0
10213413,85.0,9.0,8.0,9.0,8.0,10.0,8.0
2594855,82.0,9.0,9.0,8.0,9.0,9.0,8.0
12232996,98.0,10.0,10.0,10.0,10.0,10.0,10.0
4488036,81.0,9.0,9.0,9.0,9.0,8.0,9.0
9039552,84.0,8.0,8.0,10.0,9.0,9.0,9.0
2226534,91.0,9.0,9.0,10.0,10.0,10.0,9.0
9677209,100.0,10.0,10.0,10.0,10.0,10.0,9.0
7154089,80.0,8.0,8.0,8.0,8.0,10.0,8.0
862585,84.0,9.0,9.0,9.0,9.0,9.0,9.0
661613,86.0,9.0,9.0,9.0,9.0,10.0,9.0
4212409,81.0,9.0,8.0,8.0,9.0,10.0,9.0
3933852,80.0,8.0,8.0,6.0,8.0,6.0,8.0
12256920,87.0,9.0,8.0,10.0,9.0,10.0,9.0
2786955,90.0,9.0,9.0,10.0,10.0,9.0,9.0
6405483,86.0,9.0,8.0,9.0,10.0,10.0,9.0
6407809,88.0,9.0,10.0,9.0,9.0,10.0,9.0
968289,92.0,10.0,9.0,9.0,10.0,10.0,9.0
13551206,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8586853,89.0,8.0,9.0,10.0,9.0,8.0,8.0
3557133,83.0,8.0,9.0,9.0,9.0,9.0,8.0
8786272,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8144456,86.0,9.0,9.0,9.0,10.0,10.0,9.0
6769622,100.0,10.0,8.0,10.0,10.0,10.0,8.0
4017077,92.0,10.0,10.0,9.0,10.0,10.0,9.0
11290379,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8495371,100.0,10.0,10.0,10.0,10.0,9.0,10.0
13771038,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2950954,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5701609,95.0,10.0,10.0,10.0,10.0,10.0,9.0
8749027,79.0,8.0,8.0,8.0,9.0,8.0,8.0
4797773,95.0,10.0,10.0,10.0,10.0,9.0,10.0
10256347,60.0,8.0,6.0,6.0,8.0,10.0,8.0
8110026,92.0,10.0,9.0,9.0,9.0,10.0,9.0
720841,85.0,8.0,9.0,9.0,9.0,9.0,9.0
10133495,97.0,10.0,10.0,10.0,10.0,10.0,10.0
4603839,85.0,8.0,8.0,9.0,9.0,9.0,8.0
2703224,92.0,9.0,10.0,10.0,10.0,9.0,9.0
5750669,80.0,8.0,8.0,7.0,9.0,8.0,7.0
2883464,84.0,7.0,9.0,9.0,9.0,9.0,8.0
7517501,92.0,9.0,9.0,10.0,10.0,10.0,9.0
9518860,80.0,8.0,10.0,6.0,8.0,10.0,8.0
5816052,68.0,8.0,7.0,8.0,8.0,7.0,7.0
5734122,91.0,9.0,9.0,10.0,10.0,9.0,9.0
6722851,85.0,9.0,9.0,9.0,9.0,9.0,9.0
9876734,100.0,10.0,10.0,10.0,10.0,10.0,8.0
1783076,65.0,7.0,6.0,7.0,7.0,9.0,7.0
9289424,80.0,10.0,4.0,10.0,10.0,8.0,8.0
7012037,40.0,5.0,7.0,4.0,5.0,4.0,4.0
11482398,92.0,10.0,10.0,9.0,10.0,9.0,9.0
9404053,93.0,10.0,10.0,10.0,10.0,9.0,9.0
7962259,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5783126,92.0,9.0,9.0,9.0,10.0,10.0,9.0
12959364,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11189880,96.0,10.0,10.0,10.0,10.0,10.0,10.0
11779701,80.0,10.0,10.0,10.0,10.0,10.0,10.0
3044239,78.0,8.0,8.0,8.0,8.0,9.0,8.0
10370631,89.0,8.0,8.0,10.0,10.0,10.0,9.0
8109602,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5275135,85.0,9.0,9.0,9.0,9.0,9.0,9.0
2915340,89.0,9.0,8.0,9.0,9.0,9.0,9.0
6195709,85.0,9.0,9.0,10.0,10.0,10.0,9.0
6150119,86.0,8.0,8.0,9.0,9.0,9.0,9.0
10255323,80.0,8.0,8.0,8.0,8.0,8.0,8.0
10550230,88.0,8.0,9.0,9.0,9.0,9.0,9.0
11362126,96.0,9.0,9.0,10.0,9.0,10.0,10.0
6188854,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11389432,90.0,10.0,10.0,10.0,10.0,10.0,10.0
7519163,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9437028,90.0,10.0,9.0,9.0,9.0,10.0,10.0
2148999,81.0,9.0,8.0,9.0,9.0,9.0,8.0
13104015,80.0,8.0,8.0,10.0,10.0,10.0,10.0
8159026,80.0,10.0,9.0,9.0,10.0,9.0,9.0
2604819,90.0,9.0,9.0,9.0,10.0,10.0,9.0
2194336,88.0,9.0,8.0,10.0,10.0,9.0,9.0
9534375,89.0,9.0,9.0,9.0,9.0,9.0,9.0
11352977,80.0,10.0,6.0,10.0,10.0,10.0,10.0
3047488,92.0,9.0,10.0,9.0,9.0,9.0,9.0
3390345,80.0,7.0,7.0,9.0,9.0,9.0,7.0
12254066,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10256189,100.0,8.0,10.0,8.0,8.0,8.0,8.0
4881253,94.0,8.0,10.0,10.0,10.0,9.0,10.0
4881223,81.0,9.0,8.0,9.0,9.0,9.0,9.0
8567620,69.0,7.0,7.0,7.0,8.0,8.0,7.0
13489287,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2161295,73.0,8.0,6.0,9.0,7.0,9.0,7.0
2472517,97.0,10.0,10.0,10.0,10.0,9.0,10.0
12745291,60.0,6.0,6.0,6.0,6.0,8.0,6.0
8108608,82.0,9.0,9.0,10.0,10.0,9.0,8.0
10254889,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9484794,93.0,10.0,9.0,10.0,10.0,10.0,9.0
4603129,91.0,9.0,9.0,9.0,9.0,10.0,10.0
11156770,80.0,8.0,8.0,6.0,10.0,8.0,4.0
7208215,80.0,10.0,10.0,10.0,10.0,10.0,10.0
8305903,97.0,8.0,9.0,8.0,9.0,10.0,10.0
7861565,90.0,9.0,9.0,10.0,10.0,9.0,9.0
7961778,85.0,10.0,10.0,10.0,10.0,10.0,9.0
5843477,86.0,9.0,9.0,8.0,9.0,9.0,9.0
2980993,100.0,10.0,7.0,9.0,9.0,9.0,9.0
10253505,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4917693,88.0,9.0,9.0,8.0,9.0,9.0,9.0
9534583,91.0,9.0,9.0,9.0,9.0,9.0,9.0
6994988,88.0,9.0,9.0,9.0,9.0,10.0,9.0
3034946,90.0,9.0,9.0,9.0,9.0,9.0,9.0
3783735,85.0,9.0,9.0,9.0,9.0,9.0,9.0
12893241,71.0,8.0,8.0,9.0,9.0,8.0,8.0
6403791,89.0,10.0,10.0,10.0,10.0,10.0,9.0
13433334,60.0,2.0,6.0,6.0,6.0,4.0,4.0
4629611,70.0,8.0,7.0,8.0,9.0,9.0,8.0
7944566,60.0,8.0,8.0,6.0,8.0,10.0,6.0
6944849,78.0,8.0,8.0,8.0,9.0,8.0,8.0
6404175,80.0,6.0,8.0,8.0,10.0,10.0,8.0
6404156,90.0,9.0,9.0,9.0,9.0,9.0,8.0
5158962,95.0,10.0,10.0,9.0,10.0,10.0,10.0
10217817,80.0,9.0,8.0,9.0,9.0,10.0,9.0
7517438,93.0,9.0,9.0,10.0,10.0,10.0,10.0
4603261,95.0,10.0,9.0,9.0,9.0,9.0,9.0
3976056,60.0,9.0,7.0,8.0,9.0,9.0,7.0
12713316,60.0,4.0,5.0,6.0,7.0,8.0,6.0
6946106,86.0,9.0,9.0,9.0,9.0,8.0,9.0
11352854,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4979472,88.0,10.0,9.0,8.0,9.0,8.0,8.0
5061383,50.0,9.0,8.0,10.0,8.0,8.0,5.0
8551167,84.0,8.0,9.0,8.0,8.0,9.0,8.0
5585640,82.0,9.0,8.0,9.0,10.0,10.0,8.0
9041020,50.0,6.0,5.0,9.0,10.0,8.0,5.0
12434134,93.0,10.0,10.0,10.0,10.0,10.0,10.0
5693041,87.0,9.0,9.0,9.0,9.0,9.0,9.0
7043760,92.0,9.0,9.0,9.0,10.0,10.0,9.0
10237872,80.0,8.0,8.0,8.0,8.0,9.0,8.0
9664446,70.0,8.0,7.0,7.0,9.0,9.0,8.0
5289850,92.0,9.0,10.0,9.0,9.0,9.0,9.0
11745171,100.0,9.0,9.0,10.0,10.0,10.0,10.0
10179514,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11127054,93.0,10.0,9.0,9.0,9.0,9.0,10.0
11630153,92.0,9.0,9.0,9.0,10.0,9.0,10.0
1062445,79.0,8.0,8.0,8.0,8.0,9.0,8.0
8566331,86.0,8.0,9.0,10.0,9.0,10.0,9.0
767500,82.0,8.0,9.0,9.0,9.0,9.0,9.0
6098788,97.0,9.0,10.0,10.0,9.0,10.0,9.0
6420000,93.0,9.0,9.0,10.0,10.0,10.0,9.0
13481499,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11466055,73.0,8.0,8.0,9.0,8.0,9.0,7.0
12106067,80.0,8.0,6.0,8.0,10.0,10.0,8.0
11401522,80.0,8.0,9.0,9.0,8.0,8.0,8.0
13351104,100.0,10.0,10.0,9.0,9.0,10.0,10.0
7154029,60.0,4.0,8.0,2.0,2.0,8.0,8.0
1079351,93.0,9.0,9.0,9.0,10.0,10.0,9.0
1799637,79.0,9.0,8.0,9.0,9.0,10.0,8.0
5261888,80.0,7.0,8.0,9.0,8.0,9.0,7.0
1684923,66.0,6.0,7.0,7.0,8.0,8.0,7.0
10253675,90.0,8.0,10.0,9.0,9.0,10.0,10.0
10466735,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2880929,96.0,9.0,9.0,10.0,10.0,10.0,10.0
13022618,100.0,9.0,10.0,10.0,10.0,10.0,10.0
3847564,68.0,8.0,8.0,7.0,7.0,10.0,8.0
621305,89.0,9.0,9.0,10.0,9.0,9.0,9.0
10032021,95.0,10.0,10.0,10.0,10.0,9.0,9.0
10414227,90.0,9.0,9.0,10.0,9.0,10.0,9.0
10976742,99.0,10.0,10.0,10.0,10.0,10.0,10.0
13516284,100.0,9.0,9.0,10.0,10.0,9.0,9.0
2801113,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9141708,95.0,10.0,9.0,10.0,10.0,9.0,10.0
13368778,93.0,10.0,10.0,9.0,10.0,10.0,9.0
6780778,60.0,8.0,8.0,8.0,6.0,8.0,6.0
6403863,87.0,8.0,9.0,9.0,9.0,9.0,8.0
13776650,100.0,10.0,10.0,10.0,10.0,10.0,10.0
767707,88.0,9.0,9.0,9.0,9.0,9.0,9.0
7894789,100.0,9.0,10.0,10.0,10.0,10.0,9.0
11204329,84.0,9.0,9.0,9.0,9.0,9.0,9.0
5224253,93.0,9.0,10.0,10.0,10.0,10.0,10.0
9139906,88.0,8.0,8.0,9.0,10.0,10.0,8.0
3535812,80.0,8.0,10.0,10.0,10.0,10.0,10.0
3617727,81.0,8.0,8.0,8.0,8.0,8.0,8.0
5583625,94.0,10.0,10.0,10.0,10.0,10.0,9.0
2142942,80.0,9.0,8.0,9.0,9.0,9.0,8.0
14021390,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7369437,80.0,8.0,7.0,8.0,8.0,8.0,8.0
6107843,88.0,9.0,9.0,9.0,9.0,9.0,9.0
5206715,91.0,9.0,9.0,9.0,10.0,10.0,9.0
12467646,60.0,6.0,6.0,10.0,10.0,8.0,8.0
6976136,77.0,8.0,8.0,8.0,9.0,7.0,8.0
11399794,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6959722,40.0,4.0,4.0,2.0,4.0,6.0,4.0
9970085,100.0,10.0,10.0,10.0,10.0,10.0,9.0
8805815,86.0,9.0,9.0,9.0,9.0,10.0,9.0
11465300,90.0,9.0,8.0,8.0,6.0,8.0,8.0
5894703,90.0,9.0,9.0,10.0,10.0,9.0,9.0
9106000,93.0,9.0,9.0,9.0,10.0,9.0,10.0
8155662,70.0,8.0,7.0,9.0,9.0,9.0,8.0
6681127,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6238727,90.0,9.0,9.0,9.0,9.0,9.0,9.0
6370520,87.0,8.0,8.0,10.0,9.0,9.0,9.0
9106623,94.0,9.0,9.0,9.0,9.0,9.0,9.0
9335959,96.0,10.0,9.0,9.0,10.0,10.0,10.0
10253440,60.0,6.0,6.0,6.0,6.0,6.0,6.0
2618492,80.0,8.0,6.0,6.0,6.0,6.0,6.0
4682786,84.0,9.0,9.0,8.0,9.0,9.0,9.0
10441571,77.0,7.0,9.0,9.0,9.0,9.0,9.0
12235814,95.0,10.0,10.0,10.0,10.0,10.0,10.0
11285481,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5632975,83.0,8.0,8.0,9.0,9.0,9.0,8.0
10466247,96.0,10.0,10.0,10.0,10.0,10.0,10.0
9852274,87.0,8.0,9.0,10.0,10.0,9.0,6.0
2257973,84.0,8.0,9.0,9.0,9.0,9.0,9.0
6664678,60.0,8.0,4.0,4.0,8.0,10.0,2.0
4731303,92.0,9.0,9.0,9.0,9.0,10.0,10.0
5435847,60.0,6.0,6.0,10.0,10.0,10.0,8.0
5435797,79.0,8.0,9.0,9.0,9.0,9.0,9.0
4225785,88.0,9.0,9.0,9.0,9.0,10.0,9.0
5435751,80.0,9.0,7.0,8.0,8.0,9.0,9.0
5195290,81.0,9.0,7.0,8.0,8.0,9.0,8.0
1749309,90.0,9.0,9.0,9.0,10.0,10.0,9.0
9875749,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13611255,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4993243,100.0,10.0,10.0,10.0,10.0,10.0,9.0
11970575,60.0,10.0,8.0,10.0,10.0,10.0,8.0
6421960,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2604464,67.0,3.0,7.0,6.0,7.0,9.0,7.0
13901543,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7189779,78.0,8.0,8.0,9.0,8.0,8.0,8.0
5807655,98.0,10.0,10.0,10.0,10.0,9.0,10.0
8888761,100.0,10.0,8.0,10.0,10.0,10.0,10.0
6369432,67.0,7.0,9.0,9.0,9.0,9.0,7.0
4714650,96.0,10.0,10.0,10.0,10.0,10.0,10.0
11235469,92.0,9.0,10.0,10.0,10.0,10.0,10.0
2323135,80.0,9.0,9.0,8.0,8.0,8.0,8.0
11055163,90.0,10.0,9.0,10.0,10.0,10.0,10.0
8597565,73.0,7.0,7.0,5.0,9.0,9.0,7.0
9886049,92.0,9.0,8.0,10.0,10.0,9.0,9.0
10891298,80.0,7.0,8.0,8.0,9.0,10.0,8.0
6516773,84.0,9.0,9.0,9.0,9.0,9.0,9.0
10258433,80.0,7.0,8.0,8.0,9.0,9.0,8.0
8908789,88.0,9.0,9.0,9.0,9.0,9.0,9.0
11677675,98.0,9.0,10.0,10.0,10.0,10.0,10.0
7368664,86.0,9.0,9.0,9.0,9.0,9.0,9.0
3118311,89.0,10.0,9.0,9.0,9.0,9.0,9.0
9023444,87.0,8.0,9.0,9.0,9.0,9.0,9.0
225113,87.0,9.0,8.0,9.0,9.0,9.0,9.0
10889204,20.0,2.0,2.0,2.0,2.0,6.0,2.0
225110,86.0,9.0,8.0,9.0,9.0,9.0,9.0
9416580,80.0,9.0,8.0,9.0,9.0,8.0,10.0
1388324,97.0,10.0,9.0,10.0,10.0,10.0,10.0
11071316,60.0,8.0,8.0,4.0,2.0,8.0,8.0
8682525,90.0,9.0,9.0,9.0,9.0,9.0,9.0
9760574,93.0,10.0,9.0,9.0,9.0,10.0,9.0
2371295,91.0,9.0,9.0,10.0,10.0,10.0,9.0
2993971,72.0,8.0,8.0,8.0,8.0,8.0,7.0
6195293,90.0,8.0,9.0,10.0,10.0,9.0,9.0
7040648,85.0,9.0,8.0,9.0,9.0,9.0,9.0
4780089,70.0,7.0,7.0,8.0,9.0,8.0,7.0
13032712,90.0,10.0,10.0,10.0,10.0,9.0,10.0
733192,93.0,10.0,9.0,10.0,10.0,10.0,9.0
9728016,98.0,10.0,9.0,10.0,10.0,10.0,10.0
4779508,89.0,9.0,9.0,9.0,9.0,10.0,9.0
9372696,89.0,9.0,9.0,10.0,10.0,10.0,9.0
4763087,83.0,9.0,9.0,9.0,9.0,9.0,9.0
10235345,78.0,7.0,7.0,8.0,8.0,9.0,8.0
4959693,20.0,6.0,4.0,6.0,4.0,6.0,4.0
6057391,90.0,10.0,10.0,10.0,10.0,9.0,9.0
7809941,60.0,4.0,8.0,10.0,8.0,8.0,6.0
5319575,70.0,8.0,6.0,6.0,6.0,10.0,7.0
6810525,80.0,6.0,6.0,6.0,8.0,8.0,8.0
13740937,80.0,9.0,10.0,10.0,10.0,10.0,10.0
11021171,40.0,2.0,8.0,4.0,2.0,8.0,4.0
7334758,75.0,7.0,9.0,9.0,9.0,7.0,8.0
10300238,87.0,9.0,9.0,9.0,9.0,10.0,9.0
4811590,86.0,9.0,9.0,9.0,9.0,9.0,9.0
4696858,96.0,10.0,10.0,10.0,10.0,9.0,10.0
10791762,85.0,9.0,8.0,10.0,10.0,9.0,9.0
9677636,85.0,9.0,9.0,9.0,9.0,10.0,8.0
9759548,67.0,7.0,7.0,8.0,8.0,9.0,6.0
2880952,60.0,6.0,10.0,6.0,6.0,10.0,8.0
1764143,75.0,8.0,8.0,9.0,9.0,10.0,8.0
9300776,94.0,10.0,9.0,10.0,9.0,10.0,10.0
10349362,84.0,8.0,8.0,8.0,9.0,9.0,9.0
2766273,91.0,10.0,10.0,10.0,9.0,10.0,9.0
1567495,76.0,8.0,8.0,8.0,8.0,9.0,8.0
13217541,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7679731,89.0,9.0,9.0,9.0,10.0,10.0,8.0
5156596,76.0,8.0,8.0,8.0,8.0,9.0,8.0
10022630,84.0,8.0,9.0,9.0,9.0,9.0,9.0
7335635,79.0,9.0,9.0,9.0,9.0,8.0,9.0
7974560,20.0,2.0,2.0,4.0,8.0,8.0,6.0
2697004,90.0,9.0,8.0,9.0,9.0,9.0,8.0
4811467,83.0,9.0,9.0,9.0,9.0,9.0,9.0
10300132,87.0,9.0,9.0,10.0,9.0,10.0,9.0
11830122,80.0,9.0,9.0,9.0,10.0,9.0,9.0
4116930,88.0,9.0,9.0,10.0,9.0,9.0,9.0
11872942,85.0,9.0,9.0,9.0,9.0,9.0,9.0
7039609,86.0,9.0,9.0,9.0,9.0,9.0,9.0
7350904,97.0,10.0,9.0,10.0,10.0,10.0,10.0
748158,76.0,8.0,9.0,6.0,7.0,8.0,7.0
8219258,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9644319,92.0,9.0,9.0,10.0,9.0,9.0,9.0
11593997,60.0,4.0,6.0,8.0,8.0,2.0,6.0
10889429,20.0,2.0,4.0,8.0,6.0,8.0,4.0
1976493,91.0,10.0,9.0,9.0,10.0,10.0,9.0
7564401,72.0,8.0,7.0,6.0,7.0,9.0,8.0
5195625,75.0,7.0,9.0,9.0,10.0,10.0,8.0
5925947,80.0,8.0,9.0,10.0,10.0,10.0,8.0
9677882,80.0,8.0,8.0,8.0,10.0,10.0,6.0
5778436,88.0,9.0,9.0,9.0,9.0,9.0,9.0
5733172,80.0,8.0,8.0,8.0,10.0,10.0,10.0
6810526,60.0,9.0,7.0,10.0,7.0,9.0,6.0
9677801,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5598182,90.0,9.0,9.0,9.0,9.0,9.0,8.0
7658656,88.0,9.0,9.0,9.0,9.0,9.0,9.0
2462199,89.0,9.0,10.0,10.0,10.0,9.0,9.0
4336589,90.0,10.0,10.0,10.0,10.0,10.0,10.0
9464743,80.0,8.0,9.0,9.0,9.0,9.0,8.0
7907012,90.0,7.0,9.0,9.0,8.0,8.0,9.0
5815306,77.0,8.0,8.0,8.0,8.0,9.0,8.0
9676846,95.0,9.0,9.0,9.0,9.0,9.0,9.0
10397724,77.0,8.0,8.0,9.0,10.0,9.0,9.0
4745128,89.0,10.0,8.0,9.0,9.0,10.0,9.0
11085754,80.0,7.0,9.0,10.0,10.0,10.0,8.0
11353000,60.0,7.0,7.0,7.0,8.0,9.0,7.0
7743391,93.0,10.0,9.0,10.0,10.0,9.0,9.0
1895238,86.0,9.0,9.0,9.0,9.0,9.0,9.0
11860972,100.0,10.0,8.0,10.0,10.0,10.0,8.0
13135258,87.0,8.0,6.0,9.0,9.0,9.0,9.0
5500277,87.0,9.0,9.0,9.0,9.0,9.0,9.0
13282672,90.0,8.0,9.0,9.0,10.0,10.0,9.0
9661801,100.0,10.0,10.0,10.0,10.0,8.0,10.0
4779354,75.0,9.0,8.0,9.0,8.0,9.0,8.0
12610908,90.0,9.0,6.0,10.0,10.0,10.0,8.0
13905218,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5500179,87.0,9.0,9.0,9.0,9.0,9.0,9.0
12004579,93.0,10.0,9.0,9.0,9.0,9.0,10.0
4779203,91.0,9.0,9.0,9.0,9.0,10.0,9.0
5876941,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13053108,100.0,9.0,10.0,10.0,9.0,9.0,10.0
9039026,65.0,5.0,8.0,7.0,8.0,7.0,5.0
4108959,88.0,10.0,9.0,10.0,10.0,10.0,9.0
2796097,90.0,10.0,9.0,9.0,9.0,10.0,9.0
5408523,81.0,8.0,9.0,9.0,9.0,9.0,9.0
9464317,96.0,10.0,9.0,10.0,10.0,10.0,10.0
2484685,80.0,8.0,7.0,9.0,9.0,9.0,8.0
4237779,83.0,9.0,8.0,9.0,9.0,10.0,8.0
